Feature,Statistical Test,Global p-value,Global significance,Mean Healthy Left B,SD Healthy Left B,Number of samples in Healthy Left B,Mean Sick Left C,SD Sick Left C,Number of samples in Sick Left C,Mean Sick Left E,SD Sick Left E,Number of samples in Sick Left E,p-value Healthy Left B vs Sick Left C,Significance Healthy Left B vs Sick Left C,p-value Healthy Left B vs Sick Left E,Significance Healthy Left B vs Sick Left E,p-value Sick Left C vs Sick Left E,Significance Sick Left C vs Sick Left E,feature,change value,change_effect_size,direction
Mean step jerk X during stance - knee std,Levene,0.5277132223729533,n.s.,84.67664117859427,48.28686346392236,10,42.36625767842074,25.507193142873497,10,51.329691096885256,44.859443878810914,10,0.6651155214050616,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during stance - knee std,8.963433418464518,0.2321230340816647,towards_healthy
Mean step jerk X during stance - lForepaw (m/s^3),ANOVA,0.2639185283957963,n.s.,-276.6276363855659,201.45123034741957,10,-296.2873794360429,110.50490821560875,10,-199.68347141083112,55.30167839847155,10,1.0,n.s.,0.7779875240804932,n.s.,0.07090077554779785,n.s.,Mean step jerk X during stance - lForepaw (m/s^3),-57.28442192425777,-0.35258150272430955,away_from_healthy
Mean step jerk X during stance - lForepaw std,Levene,0.0021631551089614657,**,217.18563399155977,108.1155969587652,10,111.28927574207971,52.574220817402804,10,82.25123379567017,43.29096347403899,10,0.044663231317299996,*,0.012572434179234388,*,0.780878885028954,n.s.,Mean step jerk X during stance - lForepaw std,-29.038041946409535,-0.34158819938164997,away_from_healthy
Mean step jerk X during stance - lHindfingers (m/s^3),Kruskal-Wallis,0.06088857786625451,n.s.,287.54459363047954,129.9933532885677,10,221.13320127903498,82.89591118670376,10,179.82100702711585,80.64023091330948,10,0.8581850302615699,n.s.,0.05450016798084448,n.s.,0.5855454942317087,n.s.,Mean step jerk X during stance - lHindfingers (m/s^3),-41.312194251919124,-0.3789471395471109,away_from_healthy
Mean step jerk X during stance - lHindfingers std,Levene,0.4243451460097741,n.s.,124.00490427791651,54.24825860249282,10,66.47677909690776,30.89776360708585,10,59.02853058614753,54.90408676817063,10,0.5348355850785573,n.s.,1.0,n.s.,0.8075774673160656,n.s.,Mean step jerk X during stance - lHindfingers std,-7.448248510760223,-0.16872271968922692,away_from_healthy
Mean step jerk X during stance - lHindpaw (m/s^3),ANOVA,0.06391991656358742,n.s.,298.01281551203886,140.31727975968036,10,222.47859899843806,71.75871794533732,10,184.61094714378612,89.13276927669487,10,0.4409580337231519,n.s.,0.13425078985470745,n.s.,0.9275623665953961,n.s.,Mean step jerk X during stance - lHindpaw (m/s^3),-37.86765185465194,-0.33979959254884007,away_from_healthy
Mean step jerk X during stance - lHindpaw std,Levene,0.052422649472538586,n.s.,133.17284907036628,68.94472723921001,10,69.57823985248186,27.44825343514754,10,61.68715845159626,56.403647423898015,10,0.02907994312347589,*,1.0,n.s.,0.3808277407816778,n.s.,Mean step jerk X during stance - lHindpaw std,-7.8910814008855965,-0.15038432746040317,away_from_healthy
Mean step jerk X during stance - shoulder (m/s^3),Kruskal-Wallis,0.7270866083277423,n.s.,5.9146505747546705,63.35300211391552,10,-16.472353020275527,21.23930761410129,10,3.3296252512758273,69.03184322354116,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during stance - shoulder (m/s^3),19.801978271551356,0.41910891422837454,towards_healthy
Mean step jerk X during stance - shoulder std,Levene,0.7961527045193555,n.s.,47.582226512054774,54.035308520542756,10,25.603980810868016,22.735532362049423,10,47.07743434729592,83.31403525119964,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during stance - shoulder std,21.473453536427904,0.5180180381699999,towards_healthy
Mean step jerk X during stance - spine 1 (m/s^3),Kruskal-Wallis,0.4311538368222858,n.s.,23.82014585557839,67.27886981991799,10,-3.8409401217731856,24.99203789145304,10,13.5584059896766,80.88549545525056,10,1.0,n.s.,0.6122525332967196,n.s.,1.0,n.s.,Mean step jerk X during stance - spine 1 (m/s^3),17.399346111449788,0.34284681144126694,towards_healthy
Mean step jerk X during stance - spine 1 std,Levene,0.6750900573688967,n.s.,50.02182160289004,60.11422254269581,10,31.210340925378926,21.903472700896568,10,48.79304553421322,95.11409904687305,10,0.6186045819556841,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during stance - spine 1 std,17.582704608834295,0.38864603582334906,towards_healthy
Mean step jerk X during stance - spine 2 (m/s^3),Kruskal-Wallis,0.6994791062735577,n.s.,21.771476790323256,51.73302655608207,10,-0.15438985235030991,29.367518750821016,10,23.605801823982706,54.92063102917045,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during stance - spine 2 (m/s^3),20.091541609014115,0.4776424048837672,towards_healthy
Mean step jerk X during stance - spine 2 std,Levene,0.6337781640389416,n.s.,39.915863350571755,43.23826949322706,10,26.739657877187664,13.994588048060356,10,37.87866913453918,66.41665978795263,10,0.6876402750457394,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during stance - spine 2 std,11.139011257351516,0.34662503646158455,towards_healthy
Mean step jerk X during stance - spine 3 (m/s^3),Kruskal-Wallis,0.9351047029543854,n.s.,20.86350654803062,31.627279718659242,10,13.86111897188413,20.869337512863872,10,20.90633247658811,37.546201753000204,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during stance - spine 3 (m/s^3),6.959561647589004,0.25974534999816673,towards_healthy
Mean step jerk X during stance - spine 3 std,Levene,0.7398540034880802,n.s.,40.739948384112246,35.50373749734035,10,28.14611460317484,15.343224185667946,10,25.691122681716422,39.740193873345326,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during stance - spine 3 std,-2.4549919214584186,-0.08976549769355167,away_from_healthy
Mean step jerk X during stance - spine 4 (m/s^3),Kruskal-Wallis,0.7030986537482229,n.s.,8.520562190389356,19.700532518889606,10,15.736260455939183,27.932244800387117,10,19.198960423580857,30.467679517319347,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during stance - spine 4 (m/s^3),-3.462699967641674,-0.14326784123591738,away_from_healthy
Mean step jerk X during stance - spine 4 std,Levene,0.5389530344828133,n.s.,23.997698897025874,20.404671222368442,10,22.93333143397461,11.497627893076375,10,24.380273549547063,26.950231060392223,10,0.3401099365490304,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during stance - spine 4 std,0.681792810530073,0.0411681041100323,towards_healthy
Mean step jerk X during stance - wrist (m/s^3),ANOVA,0.3416611784207717,n.s.,-214.50795282203984,158.86080271773105,10,-180.831496619726,88.2090169182949,10,-141.9410079231679,48.73927040610595,10,1.0,n.s.,0.5525731328587824,n.s.,0.7142684887696396,n.s.,Mean step jerk X during stance - wrist (m/s^3),-38.89048869655812,-0.30268140697002505,away_from_healthy
Mean step jerk X during stance - wrist std,Levene,0.0009345834783465642,***,168.15775422613575,87.38921633775985,10,82.66718801599802,37.4742407100688,10,70.0844172079353,52.94383942183205,10,0.0012096923087562567,**,0.018182234148195184,*,1.0,n.s.,Mean step jerk X during stance - wrist std,-12.582770808062719,-0.18714507112229659,away_from_healthy
Mean step jerk X during swing - ankle (m/s^3),ANOVA,0.13638907662227145,n.s.,-264.500962333606,123.54130913579606,10,-223.84842111431732,52.36943849976822,10,-185.29706375364685,62.5835852080679,10,1.0,n.s.,0.26177012042279857,n.s.,0.45756147493658783,n.s.,Mean step jerk X during swing - ankle (m/s^3),-38.551357360670465,-0.4063104106707778,away_from_healthy
Mean step jerk X during swing - ankle std,Levene,0.5419600479498861,n.s.,100.53754782146979,54.47180359831792,10,73.10563577401848,27.760129912431328,10,48.952559723291955,36.82164498265236,10,0.931533748156925,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during swing - ankle std,-24.153076050726526,-0.5587007945699146,away_from_healthy
Mean step jerk X during swing - base (m/s^3),ANOVA,0.7940429820913889,n.s.,-7.791600079409349,18.38820431797143,10,-11.676348415385002,21.764192378826536,10,-13.1866357856098,13.686136869710973,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during swing - base (m/s^3),-1.5102873702247983,-0.07496325325797726,away_from_healthy
Mean step jerk X during swing - base std,Levene,0.5645998717348191,n.s.,21.317493380007154,8.199709210019336,10,17.280724504329058,13.128436475562632,10,15.53333368952857,8.087604892920274,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during swing - base std,-1.7473908148004877,-0.1596502959293779,away_from_healthy
Mean step jerk X during swing - elbow (m/s^3),ANOVA,0.11520389603482423,n.s.,68.25995928022785,28.630517561189716,10,65.59623155131807,25.258243687997865,10,46.87244474785873,16.771580192222665,10,1.0,n.s.,0.16946378346376414,n.s.,0.19968735127139692,n.s.,Mean step jerk X during swing - elbow (m/s^3),-18.72378680345934,-0.6935484121819492,away_from_healthy
Mean step jerk X during swing - elbow std,Levene,0.953633222146228,n.s.,43.755219020388886,14.10025832525451,10,28.556454877100116,18.556894891379773,10,20.392343289324145,15.24822201097392,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during swing - elbow std,-8.16411158777597,-0.49539747692299996,away_from_healthy
Mean step jerk X during swing - head (m/s^3),Kruskal-Wallis,0.1615039293214508,n.s.,5.18996611532975,21.411619008940182,10,8.712093557023715,10.268130919704198,10,11.733553397338808,6.756112961046841,10,1.0,n.s.,0.17033947042307052,n.s.,0.8581850302615699,n.s.,Mean step jerk X during swing - head (m/s^3),-3.0214598403150923,-0.17994255389986788,away_from_healthy
Mean step jerk X during swing - head std,Levene,0.22156634031940944,n.s.,21.563345243166708,14.139576089180395,10,12.803524935106541,7.1396325297916094,10,14.776523610559456,8.912868807187698,10,0.41195995386641404,n.s.,0.9903501305389046,n.s.,1.0,n.s.,Mean step jerk X during swing - head std,1.9729986754529154,0.1761528850643405,towards_healthy
Mean step jerk X during swing - hip (m/s^3),ANOVA,0.718285636892658,n.s.,-18.341997317508664,15.074637558068332,10,-23.84942382695531,15.704061343528009,10,-20.788796214884123,14.424515753799064,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during swing - hip (m/s^3),3.060627612071187,0.19883802383524962,towards_healthy
Mean step jerk X during swing - hip std,Levene,0.7652342793689656,n.s.,24.9154358467415,13.162656556229285,10,29.30895002007435,10.329196366932903,10,15.288747588732747,9.413464602833043,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during swing - hip std,-5.233174084675902,-0.4423251473748181,away_from_healthy
Mean step jerk X during swing - knee (m/s^3),Kruskal-Wallis,0.17093846981026625,n.s.,-193.73274956528837,96.81455105426552,10,-152.73024120338482,39.71301279729397,10,-133.7318131497463,49.634734473206066,10,1.0,n.s.,0.18048707075590795,n.s.,1.0,n.s.,Mean step jerk X during swing - knee (m/s^3),-18.99842805363852,-0.25675684102474655,away_from_healthy
Mean step jerk X during swing - knee std,Levene,0.0164282914823669,*,68.22654235186745,42.799242878664806,10,53.5054158666084,17.514570094033694,10,40.876421339518934,24.69106276060614,10,0.014848149400481937,*,0.1746438238833754,n.s.,1.0,n.s.,Mean step jerk X during swing - knee std,-12.628994527089468,-0.386211814861975,away_from_healthy
Mean step jerk X during swing - lForepaw (m/s^3),ANOVA,0.07974393828812536,n.s.,273.4303335037819,121.24669149259128,10,336.9715914006844,104.99785394019224,10,228.1571347610408,80.64474379332219,10,0.6789500483951749,n.s.,1.0,n.s.,0.05440376030744777,n.s.,Mean step jerk X during swing - lForepaw (m/s^3),18.268059154161364,0.16107461523078326,towards_healthy
Mean step jerk X during swing - lForepaw std,Levene,0.45230482256207494,n.s.,150.00125888640125,44.02663195983385,10,101.96220441101802,60.37434070368465,10,55.79471491755362,34.957914017707346,10,1.0,n.s.,1.0,n.s.,0.7087721174050552,n.s.,Mean step jerk X during swing - lForepaw std,-46.1674894934644,-0.8737791515171027,away_from_healthy
Mean step jerk X during swing - lHindfingers (m/s^3),Kruskal-Wallis,0.15517126967365327,n.s.,-330.3446998413266,135.20202236526427,10,-283.01378238663756,86.9467787142835,10,-228.33174640239878,54.69553738392429,10,1.0,n.s.,0.18048707075590795,n.s.,0.5597028576354419,n.s.,Mean step jerk X during swing - lHindfingers (m/s^3),-54.68203598423878,-0.4810819435620724,away_from_healthy
Mean step jerk X during swing - lHindfingers std,Levene,0.8696176928192028,n.s.,122.88513068566253,40.31857884681678,10,89.03421375979245,47.40963187254278,10,58.87546004796792,41.53807207288864,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during swing - lHindfingers std,-30.15875371182453,-0.6853146365740892,away_from_healthy
Mean step jerk X during swing - lHindpaw (m/s^3),ANOVA,0.08023763580508167,n.s.,-344.3186007628735,141.33754212813537,10,-288.24914573735754,79.69242765148313,10,-236.26815063596376,72.4877581404468,10,0.8667297090701938,n.s.,0.13589412278253934,n.s.,0.4332703796977618,n.s.,Mean step jerk X during swing - lHindpaw (m/s^3),-51.98099510139377,-0.45306173520386356,away_from_healthy
Mean step jerk X during swing - lHindpaw std,Levene,0.7092467168410019,n.s.,126.2322214446413,51.21684128480992,10,93.77744337280114,50.05075919607165,10,58.01459031538665,38.60913076431566,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during swing - lHindpaw std,-35.76285305741449,-0.7062571284369938,away_from_healthy
Mean step jerk X during swing - shoulder (m/s^3),ANOVA,0.6114188166626846,n.s.,18.68699164774323,24.80595584553412,10,27.809538560831236,18.68262122351737,10,20.482192932337103,20.833411665094523,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during swing - shoulder (m/s^3),7.3273456284941325,0.3336864163119145,towards_healthy
Mean step jerk X during swing - shoulder std,Levene,0.6212694397648988,n.s.,26.79713276888331,17.774991837696707,10,22.579369956965568,15.426293803492294,10,22.247815178793804,12.235096964988045,10,1.0,n.s.,0.9809447197533745,n.s.,1.0,n.s.,Mean step jerk X during swing - shoulder std,-0.33155477817176404,-0.01992261868250248,away_from_healthy
Mean step jerk X during swing - spine 1 (m/s^3),ANOVA,0.9360733312245928,n.s.,7.729685438703155,21.750079471719644,10,11.07460085467883,18.93433878613847,10,8.69956440727091,22.585185881689085,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during swing - spine 1 (m/s^3),2.3750364474079184,0.1164754849035578,towards_healthy
Mean step jerk X during swing - spine 1 std,Levene,0.8521942895605445,n.s.,24.357893074017962,17.204100184524265,10,21.998021072780062,10.64749946904347,10,25.495270766782383,14.022334476919266,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during swing - spine 1 std,1.222494308473479,0.08545043598143338,towards_healthy
Mean step jerk X during swing - spine 2 (m/s^3),ANOVA,0.469601869679541,n.s.,5.2600158917848905,20.007968760909097,10,-3.247480020275172,13.324707775463915,10,-0.6756396102644221,12.520257357399903,10,0.8333681086346543,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during swing - spine 2 (m/s^3),2.571840410010749,0.1513021842589567,towards_healthy
Mean step jerk X during swing - spine 2 std,Levene,0.04897166416633773,*,26.681374002509795,22.75325527811431,10,17.710937253103374,12.75369183682387,10,26.225033317278207,6.458777849411184,10,0.429216015364199,n.s.,0.07429716637227651,n.s.,1.0,n.s.,Mean step jerk X during swing - spine 2 std,8.514096064174833,0.4616170419379429,towards_healthy
Mean step jerk X during swing - spine 3 (m/s^3),ANOVA,0.8881637692560298,n.s.,-3.935833170055936,22.76946102499076,10,-7.442032427785773,16.17917387926025,10,-6.98261942422595,11.588286592065957,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during swing - spine 3 (m/s^3),0.4594130035598232,0.02326009079459009,towards_healthy
Mean step jerk X during swing - spine 3 std,Levene,0.3692971692075169,n.s.,32.17480580015313,16.51518361357777,10,28.034721752597545,18.958437520109616,10,15.162442656706318,9.39628103737164,10,1.0,n.s.,0.4415639967284236,n.s.,0.6390519646277805,n.s.,Mean step jerk X during swing - spine 3 std,-12.872279095891226,-0.7240228170335831,away_from_healthy
Mean step jerk X during swing - spine 4 (m/s^3),ANOVA,0.6326913822991836,n.s.,-6.271182576121542,37.15846814477726,10,-18.71973762581696,29.1588478542158,10,-14.648851036316875,19.09760209482107,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk X during swing - spine 4 (m/s^3),4.070886589500084,0.12188637857732473,towards_healthy
Mean step jerk X during swing - spine 4 std,Levene,0.5657509475010465,n.s.,24.674176160571523,17.305625524828866,10,25.5448134063918,19.224953812444816,10,19.1421999099683,9.215519990399324,10,1.0,n.s.,1.0,n.s.,0.8186725506099288,n.s.,Mean step jerk X during swing - spine 4 std,-4.6613390047829455,-0.25485051704460115,away_from_healthy
Mean step jerk X during swing - wrist (m/s^3),ANOVA,0.3404110992982965,n.s.,241.7942810337522,103.91584951358207,10,233.0548649551617,86.10264597487728,10,190.84727461387024,40.47013613463138,10,1.0,n.s.,0.49719125233901607,n.s.,0.5329709992195681,n.s.,Mean step jerk X during swing - wrist (m/s^3),-42.20759034129145,-0.44230791968187083,away_from_healthy
Mean step jerk X during swing - wrist std,Levene,0.13360783690553596,n.s.,118.56694177297113,31.934197391980003,10,73.44246138071486,49.73014278070326,10,44.73555538184604,25.997783475334263,10,0.5442257655582472,n.s.,1.0,n.s.,0.2301052230067484,n.s.,Mean step jerk X during swing - wrist std,-28.70690599886882,-0.6869253573357349,away_from_healthy
Mean step jerk Y at peak - ankle (m/s^3),ANOVA,0.03221048153261544,*,23.518460858397464,518.0198819399736,10,456.86757379194324,494.6893304078822,10,609.878929101247,443.05147699961026,10,0.21530790715485423,n.s.,0.04210418031851187,*,1.0,n.s.,Mean step jerk Y at peak - ankle (m/s^3),-153.01135530930372,-0.3021020547671308,away_from_healthy
Mean step jerk Y at peak - ankle std,Levene,0.4418750717771843,n.s.,583.7809394940936,462.3158030478643,10,602.869936831328,356.4731956955786,10,535.4585363903423,227.78161294093718,10,1.0,n.s.,0.7158298382289632,n.s.,0.9708718974916186,n.s.,Mean step jerk Y at peak - ankle std,-29.233405766516853,-0.07081721752827487,away_from_healthy
Mean step jerk Y at peak - base (m/s^3),Kruskal-Wallis,0.8654409535654815,n.s.,12.58652792542623,136.64698976953528,10,-11.720374476417128,192.01872231058786,10,49.382554189132605,167.80873069152287,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk Y at peak - base (m/s^3),-12.489123861863014,-0.0749428145139389,away_from_healthy
Mean step jerk Y at peak - base std,Levene,0.6936391990165363,n.s.,197.90467050903743,97.87144441632044,10,168.6748330103613,128.37313537945482,10,146.52100798297752,79.41164434453346,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean step jerk Y at peak - base std,-22.15382502738379,-0.19408374635149156,away_from_healthy
Mean step jerk Y at peak - elbow (m/s^3),ANOVA,0.15180583795075525,n.s.,-144.06656320093197,79.20532365609913,10,-116.90788426624879,151.8761223960478,10,-32.15461852188845,145.56266302153998,10,1.0,n.s.,0.14012990577409887,n.s.,0.6565835088237773,n.s.,Mean step jerk Y at peak - elbow (m/s^3),-84.75326574436033,-0.6997494567267344,away_from_healthy
