feature,importance,change_score,change_effect_size,combined_rank,direction
Mean angle excursion - rhindlimb - hip (°),0.0009552865682864977,-1.57421838158767,-0.33783155526009323,0.0003227259470833048,away_from_healthy
Mean step jerk Y during swing - lHindfingers (m/s^3),0.001141400966183575,7.75888692250961,0.28098197278902975,0.0003207130952215656,towards_healthy
Mean phase acceleration at stance - rhindlimb - ankle (rad/s^2)_cos,0.001121992756843688,0.21103728411192502,0.2839510570727905,0.0003185910293337796,towards_healthy
Mean angle at swing - rhindlimb - hip (°)_cos,0.0012089924119692316,-0.020720052620975038,-0.2563881343337363,0.0003099713089284352,away_from_healthy
Mean phase velocity at peak - rhindlimb - ankle (rad/s)_sin,0.0009732620320855618,0.2316740017558072,0.31837675999489423,0.00030986401240144795,towards_healthy
Mean step jerk Y at peak - hip (m/s^3),0.0019313832715332322,15.350953793823216,0.15858305135169812,0.00030628465252936527,towards_healthy
Mean step jerk X at peak - ankle (m/s^3),0.00173951347183445,-100.49262628923191,-0.17444620045111253,0.00030345151579504317,away_from_healthy
Mean phase during stance - rhindlimb - hip (°)_sin,0.0010777502182536508,0.00031755259414662645,0.2790130874294199,0.00030070641587268224,towards_healthy
Mean step velocity Y at peak - lHindpaw (m/s),0.04029781862484209,0.00017890605516998614,0.007385796053344927,0.00029763146975776835,towards_healthy
Mean step jerk Y during swing - hip (m/s^3),0.0009067803799496597,-5.221179438719318,-0.32612730767337933,0.0002957258439640265,away_from_healthy
Mean step acceleration X at stance - hip (m/s^2),0.002662207002102618,0.5893168600919334,0.11054926663082264,0.00029430503170188533,towards_healthy
Mean phase velocity at peak - rhindlimb - hip (rad/s)_sin,0.0008661336259806481,0.2430442384314917,0.3363757913429436,0.00029134638384797364,towards_healthy
Mean phase velocity during stance - rhindlimb - knee (rad/s)_cos,0.0008137245470578805,-0.16783531510061422,-0.3577011585960561,0.00029107021326065484,away_from_healthy
Mean angle during swing - rhindlimb - hip (°)_sin,0.0008196375997464927,-0.00046961476479157396,-0.353703346506461,0.0002899085619528577,away_from_healthy
Mean phase at touchdown - rhindlimb - knee (°)_sin,0.0009565306122448981,0.010188739665791813,0.29932188428629714,0.00028631054523466836,towards_healthy
Mean step acceleration X at touchdown - lHindfingers (m/s^2),0.0012440953101294657,-2.816677568862735,-0.22509061327470617,0.0002800341763292272,away_from_healthy
Mean phase velocity during swing - rhindlimb - ankle (rad/s)_sin,0.0007792558274531707,-0.2266539523020462,-0.35631262677776265,0.00027765869081171823,away_from_healthy
Mean step acceleration X at touchdown - hip (m/s^2),0.002282926497692401,-1.132746888159878,-0.11737575001293654,0.000267960209891052,away_from_healthy
Mean phase during swing - rhindlimb - ankle (°)_cos,0.0007401272908519287,-1.0740032262201993e-05,-0.3609611790371639,0.00026715721954349413,away_from_healthy
Mean step velocity X during swing - hip (m/s),0.0006656225718725719,0.019359934818306057,0.3940237314298723,0.00026227108949317915,towards_healthy
Mean phase at peak - rhindlimb - hip (°)_sin,0.0011835975809087937,-0.00308470867593591,-0.21973296579188686,0.000260075406757192,away_from_healthy
Mean phase acceleration - rhindlimb - knee (rad/s^2)_sin,0.0015223081652182893,-0.11757185040449958,-0.1682774241541959,0.0002561700968118338,away_from_healthy
Mean step velocity X at stance - ankle (m/s),0.0006096975425330813,-0.030253149780070376,-0.4188873565596483,0.0002553945918925962,away_from_healthy
Mean phase during swing - rhindlimb - knee (°)_cos,0.0017025470966945328,-4.707253661206945e-05,-0.1493516888732798,0.0002542782842776277,away_from_healthy
Mean angle during stance - rhindlimb - hip (°)_sin,0.0008954297970631908,0.00031747760384830126,0.27898694379318684,0.00024981322246401313,towards_healthy
Mean angle at swing - rhindlimb - lHindpaw (°)_cos,0.0005959398496240602,0.02412887439552136,0.4181502099198374,0.0002491923732198971,towards_healthy
